session_id,user_id,session_start,session_end,total_actions,total_views,total_purchases,total_add_to_cart,unique_products,duration_seconds,conversion_rate,is_abandoned_cart,is_high_activity
sess_3289,733,2025-09-09 23:06:00.183414,2025-10-15 18:15:43.186925,2,0,1,1,2,3092983.003511,0.0,False,False
sess_329,579,2026-02-21 10:43:31.238931,2026-04-28 22:49:59.237113,4,0,3,1,4,5745987.998182,0.0,False,False
sess_3290,548,2025-07-02 00:42:02.214026,2026-04-10 19:03:34.238931,5,2,2,1,5,24430892.024905,1.0,False,False
sess_3291,237,2026-05-10 00:36:13.238931,2026-05-10 00:36:13.238931,1,1,0,0,1,0.0,0.0,False,False
sess_3292,787,2025-08-25 04:42:34.237113,2026-05-01 08:25:32.195433,4,0,3,1,4,21526977.95832,0.0,False,False
sess_3293,241,2025-10-18 22:27:03.186925,2025-10-18 22:27:03.186925,1,1,0,0,1,0.0,0.0,False,False
sess_3294,930,2026-06-03 00:28:23.199974,2026-06-03 00:28:23.199974,1,0,1,0,1,0.0,0.0,False,False
sess_3295,915,2025-07-26 08:45:53.186925,2026-05-20 13:50:25.183414,3,1,1,1,3,25765471.996489,1.0,False,False
sess_3296,568,2025-07-21 18:51:39.186925,2026-05-06 12:56:52.181409,4,0,1,3,4,24948312.994484,0.0,False,False
sess_3297,43,2025-06-29 01:14:40.238931,2026-01-21 11:12:48.207677,3,0,1,2,3,17834287.968746,0.0,False,False
sess_3299,744,2025-07-08 14:10:14.183414,2025-10-26 08:34:05.209185,3,0,2,1,3,9483831.025771,0.0,False,False
sess_33,37,2025-06-20 11:58:30.178635,2025-10-11 16:16:26.240934,2,1,1,0,2,9778676.062299,1.0,False,False
sess_330,772,2025-10-15 21:31:26.222317,2025-10-15 21:31:26.222317,1,1,0,0,1,0.0,0.0,False,False
sess_3300,622,2025-06-23 09:19:23.209185,2026-05-13 03:10:39.242937,3,2,0,1,3,27971476.033752,0.0,True,False
sess_3302,818,2025-10-25 19:30:49.249957,2026-05-30 06:08:50.224321,6,3,0,3,6,18700680.974364,0.0,True,False
sess_3303,113,2025-10-12 05:17:00.228610,2026-01-17 19:05:10.237113,2,0,0,2,2,8430490.008503,0.0,True,False
sess_3304,279,2025-10-14 22:28:21.199974,2025-10-14 22:28:21.199974,1,1,0,0,1,0.0,0.0,False,False
sess_3305,111,2026-01-20 08:11:47.237113,2026-04-24 13:28:05.214026,2,0,1,1,2,8140577.976913,0.0,False,False
sess_3306,337,2025-09-29 20:26:24.214026,2025-10-21 15:40:02.186925,2,1,1,0,2,1883617.972899,1.0,False,False
sess_3307,192,2025-07-10 07:11:22.185418,2025-09-29 06:39:40.247953,3,1,1,1,3,6996498.062535,1.0,False,False
sess_3308,1037,2025-12-11 20:05:08.183414,2026-03-12 11:12:46.216529,2,0,1,1,2,7830458.033115,0.0,False,False
sess_3309,365,2025-10-04 21:04:43.249957,2026-06-01 14:04:04.185418,3,1,1,1,3,20710760.935461,1.0,False,False
sess_331,361,2025-11-10 16:09:13.224321,2025-11-10 16:09:13.224321,1,0,0,1,1,0.0,0.0,True,False
sess_3310,316,2025-10-29 23:42:13.183414,2025-10-29 23:42:13.183414,1,0,1,0,1,0.0,0.0,False,False
sess_3311,382,2026-04-09 00:24:14.186925,2026-04-09 00:24:14.186925,1,0,1,0,1,0.0,0.0,False,False
sess_3312,15,2025-11-23 12:46:00.209185,2026-03-06 04:47:04.228610,2,2,0,0,2,8870464.019425,0.0,False,False
sess_3313,610,2025-08-01 21:15:37.228610,2025-08-01 21:15:37.228610,1,1,0,0,1,0.0,0.0,False,False
sess_3314,875,2026-03-09 00:29:02.245946,2026-05-12 22:05:23.240934,2,0,0,2,2,5607380.994988,0.0,True,False
sess_3315,100,2025-08-30 18:33:43.203543,2025-12-30 06:16:55.216529,3,0,3,0,3,10496592.012986,0.0,False,False
sess_3316,108,2025-06-15 09:55:01.228610,2025-06-15 09:55:01.228610,1,1,0,0,1,0.0,0.0,False,False
sess_3317,844,2025-07-06 01:42:44.245946,2025-09-14 13:38:09.219548,2,2,0,0,2,6090924.973602,0.0,False,False
sess_3318,408,2025-10-09 06:20:28.237113,2025-10-13 19:48:49.228610,2,2,0,0,2,394100.991497,0.0,False,False
sess_3319,483,2025-10-25 00:57:03.240934,2025-10-31 04:28:45.216529,2,0,1,1,2,531101.975595,0.0,False,False
sess_332,952,2025-07-24 04:27:24.219548,2026-04-25 04:15:48.228610,2,1,0,1,2,23759304.009062,0.0,True,False
sess_3320,147,2025-07-02 01:49:19.227826,2025-07-02 01:49:19.227826,1,1,0,0,1,0.0,0.0,False,False
sess_3321,738,2025-06-15 22:23:26.226324,2025-12-09 16:14:29.209185,6,1,2,3,6,15270662.982861,2.0,False,False
sess_3323,142,2025-12-06 06:13:31.240934,2026-05-28 20:44:06.226324,3,2,0,1,3,14999434.98539,0.0,True,False
sess_3324,158,2025-09-23 16:59:05.228610,2025-09-23 16:59:05.228610,1,0,1,0,1,0.0,0.0,False,False
sess_3325,7,2025-06-15 04:09:02.224321,2025-06-15 04:09:02.224321,1,0,0,1,1,0.0,0.0,True,False
sess_3326,179,2025-07-30 10:02:14.245946,2026-05-21 19:28:41.226324,4,4,0,0,4,25521986.980378,0.0,False,False
sess_3327,727,2025-08-16 21:16:05.226324,2025-09-19 07:45:36.209185,2,1,1,0,2,2888970.982861,1.0,False,False
sess_3328,518,2025-06-29 19:12:21.209185,2025-07-28 15:19:02.242937,2,0,0,2,2,2491601.033752,0.0,True,False
sess_333,244,2025-06-29 10:15:41.214026,2026-05-04 22:07:52.218542,3,2,1,0,3,26740331.004516,0.5,False,False
sess_3330,893,2025-10-24 10:04:03.235934,2026-04-28 03:16:13.186925,3,3,0,0,3,16045929.950991,0.0,False,False
sess_3331,42,2025-07-05 22:00:45.212022,2026-06-07 00:29:28.185418,3,0,2,1,3,29039322.973396,0.0,False,False
sess_3332,845,2025-09-17 01:28:56.216529,2026-03-28 19:13:57.242937,4,0,1,3,4,16652701.026408,0.0,False,False
sess_3333,995,2025-08-01 10:51:31.203543,2026-03-23 12:18:02.183414,3,0,2,1,3,20222790.979871,0.0,False,False
sess_3334,704,2025-09-28 09:56:37.237113,2025-09-28 09:56:37.237113,1,1,0,0,1,0.0,0.0,False,False
sess_3335,349,2025-07-29 16:37:20.219548,2026-05-07 13:27:08.222317,2,0,0,2,2,24353388.002769,0.0,True,False
sess_3337,953,2025-06-11 20:50:07.228610,2025-12-25 14:35:09.216529,7,3,3,1,7,16998301.987919,1.0,False,False
sess_3338,178,2025-11-20 11:22:29.209185,2026-05-08 15:16:31.197951,2,0,1,1,2,14615641.988766,0.0,False,False
sess_3339,225,2025-11-04 13:05:21.222317,2025-12-27 23:10:03.226324,3,1,0,2,3,4615482.004007,0.0,True,False
sess_334,750,2025-07-30 17:59:58.203543,2026-04-28 09:22:28.212022,3,1,0,2,3,23469750.008479,0.0,True,False
sess_3340,169,2026-01-08 14:38:13.219548,2026-05-19 07:58:20.214026,6,2,3,1,6,11294406.994478,1.5,False,False
sess_3341,360,2025-07-17 00:27:00.186925,2026-02-11 04:25:12.186925,2,0,0,2,2,18071892.0,0.0,True,False
sess_3344,252,2025-07-10 13:32:58.214026,2026-04-19 15:43:48.186925,5,1,2,2,5,24459049.972899,2.0,False,False
sess_3345,181,2025-12-12 15:10:31.249957,2026-03-17 15:20:10.199974,2,0,1,1,2,8208578.950017,0.0,False,False
sess_3346,1014,2025-08-11 21:52:07.218542,2026-02-14 14:32:15.224321,4,1,1,2,4,16130408.005779,1.0,False,False
sess_3349,451,2025-09-20 18:28:04.235934,2026-03-15 15:26:25.222317,2,0,1,1,2,15195500.986383,0.0,False,False
sess_335,1080,2025-09-17 00:26:27.211509,2026-03-27 13:50:52.224321,2,0,1,1,2,16550665.012812,0.0,False,False
sess_3351,261,2025-11-09 14:01:27.228610,2025-12-19 23:32:19.228610,2,0,1,1,2,3490252.0,0.0,False,False
sess_3352,605,2025-09-01 05:48:47.212022,2026-04-10 06:12:40.186925,3,0,0,3,3,19095832.974903,0.0,True,False
sess_3353,458,2025-11-14 23:58:56.209185,2025-11-14 23:58:56.209185,1,0,0,1,1,0.0,0.0,True,False
sess_3354,692,2025-07-06 19:45:30.197951,2026-03-12 10:54:15.222317,2,0,2,0,2,21481725.024366,0.0,False,False
sess_3355,13,2025-12-29 08:53:47.203543,2025-12-29 08:53:47.203543,1,0,1,0,1,0.0,0.0,False,False
sess_3356,1019,2025-08-26 09:10:43.199974,2026-04-08 02:20:40.224321,2,0,2,0,2,19415397.024347,0.0,False,False
sess_3357,831,2025-11-17 15:01:44.203543,2026-05-09 16:08:41.209185,2,1,0,1,2,14951217.005642,0.0,True,False
sess_3358,604,2025-08-11 04:33:51.178635,2026-03-17 09:04:47.207677,3,1,1,1,3,18851456.029042,1.0,False,False
sess_3359,935,2025-08-09 04:43:49.245946,2026-05-27 11:27:02.240934,4,2,1,1,4,25166592.994988,0.5,False,False
sess_336,594,2025-07-01 14:21:15.186925,2026-03-30 10:45:50.251960,4,2,0,2,4,23487875.065035,0.0,True,False
sess_3361,547,2026-03-21 07:57:55.186925,2026-03-21 07:57:55.186925,1,0,0,1,1,0.0,0.0,True,False
sess_3362,763,2026-01-13 22:58:21.228610,2026-01-13 22:58:21.228610,1,0,1,0,1,0.0,0.0,False,False
sess_3363,446,2025-07-09 22:05:16.228610,2026-03-18 17:04:10.224321,3,2,0,1,3,21754733.995711,0.0,True,False
sess_3364,118,2025-09-02 00:15:40.219548,2026-03-16 19:52:19.212022,4,1,1,2,4,16918598.992474,1.0,False,False
sess_3366,596,2025-12-28 05:04:38.214026,2026-05-10 20:12:43.240934,2,0,0,2,2,11545685.026908,0.0,True,False
sess_3367,205,2025-11-16 02:29:23.238931,2026-05-14 14:29:31.237113,2,1,1,0,2,15508807.998182,1.0,False,False
sess_3368,281,2026-01-22 19:02:01.181409,2026-06-03 14:53:27.216529,2,1,1,0,2,11389886.03512,1.0,False,False
sess_3369,954,2025-08-05 02:28:16.186925,2026-03-15 06:39:08.222317,3,0,2,1,3,19195852.035392,0.0,False,False
sess_337,789,2026-03-11 16:31:26.214026,2026-03-11 16:31:26.214026,1,1,0,0,1,0.0,0.0,False,False
sess_3371,245,2026-04-26 20:40:03.242937,2026-04-26 20:40:03.242937,1,0,0,1,1,0.0,0.0,True,False
sess_3372,750,2025-11-12 19:07:44.186925,2026-05-28 08:49:19.214026,3,1,2,0,3,16983695.027101,2.0,False,False
sess_3373,180,2025-11-12 21:01:37.207677,2025-11-12 21:01:37.207677,1,0,0,1,1,0.0,0.0,True,False
sess_3374,1031,2025-09-06 17:17:25.181409,2025-09-06 17:17:25.181409,1,0,1,0,1,0.0,0.0,False,False
sess_3376,1054,2025-10-07 02:00:02.226324,2025-11-12 06:07:54.211509,2,0,0,2,2,3125271.985185,0.0,True,False
sess_3377,600,2026-03-01 18:33:13.186925,2026-03-01 18:33:13.186925,1,0,0,1,1,0.0,0.0,True,False
sess_3378,691,2025-07-07 01:17:54.251960,2026-06-09 12:52:56.245946,3,3,0,0,3,29158501.993986,0.0,False,False
sess_3379,443,2025-07-04 15:43:23.214026,2025-12-02 15:52:12.186925,2,1,0,1,2,13046928.972899,0.0,True,False
sess_338,443,2025-10-14 01:02:06.222317,2026-01-26 19:13:42.228610,5,3,2,0,5,9051096.006293,0.6666666666666666,False,False
sess_3380,51,2025-10-26 05:10:20.186925,2026-02-27 14:20:14.237113,2,1,0,1,2,10746594.050188,0.0,True,False
sess_3381,810,2025-07-18 10:18:10.186925,2025-09-01 17:03:39.214026,2,2,0,0,2,3912329.027101,0.0,False,False
sess_3382,184,2025-11-04 23:10:35.243940,2025-12-06 10:08:54.214026,2,0,2,0,2,2717898.970086,0.0,False,False
sess_3383,475,2025-07-08 14:45:44.212022,2026-04-24 14:42:42.249957,3,1,2,0,3,25055818.037935,2.0,False,False
sess_3384,1012,2025-08-09 02:03:17.214026,2026-06-03 08:28:48.178635,5,2,2,1,5,25770330.964609,1.0,False,False
sess_3385,64,2026-04-25 02:37:50.247953,2026-04-25 02:37:50.247953,1,0,0,1,1,0.0,0.0,True,False
sess_3386,892,2025-12-14 08:22:17.216529,2026-01-30 04:29:40.212022,2,0,0,2,2,4046842.995493,0.0,True,False
sess_3387,468,2026-05-16 10:10:57.242937,2026-05-16 10:10:57.242937,1,1,0,0,1,0.0,0.0,False,False
sess_3389,849,2026-02-19 09:48:28.224321,2026-02-23 04:30:22.186925,2,0,1,1,2,326513.962604,0.0,False,False
sess_339,377,2025-07-21 09:03:14.228610,2026-02-17 12:57:44.185418,4,1,1,2,4,18244469.956808,1.0,False,False
sess_3390,715,2026-01-12 12:29:55.228610,2026-03-10 15:03:18.186925,2,0,1,1,2,4934002.958315,0.0,False,False
sess_3391,405,2026-03-30 22:04:50.186925,2026-03-30 22:04:50.186925,1,1,0,0,1,0.0,0.0,False,False
sess_3392,170,2025-08-18 06:17:13.219548,2026-01-30 20:34:07.186925,3,1,1,1,3,14307413.967377,1.0,False,False
sess_3393,1022,2025-08-23 22:31:09.224321,2026-05-07 06:22:43.185418,4,2,0,2,4,22146693.961097,0.0,True,False
sess_3394,865,2025-08-08 20:45:59.186925,2026-05-25 08:45:03.226324,6,1,2,3,6,25012744.039399,2.0,False,False
sess_3395,147,2025-06-17 20:46:12.186925,2026-05-12 08:49:18.186925,2,2,0,0,2,28382586.0,0.0,False,False
sess_3396,879,2025-11-03 11:54:35.228610,2025-11-03 11:54:35.228610,1,0,0,1,1,0.0,0.0,True,False
sess_3397,344,2025-06-27 06:38:35.249957,2026-04-18 00:49:33.245946,3,3,0,0,3,25467057.995989,0.0,False,False
sess_3398,274,2025-07-29 18:43:40.195433,2026-06-08 09:04:28.226324,2,0,0,2,2,27094848.030891,0.0,True,False
sess_3399,663,2026-01-06 13:28:51.178635,2026-01-06 13:28:51.178635,1,0,0,1,1,0.0,0.0,True,False
sess_34,1095,2026-03-10 02:53:59.249957,2026-04-11 00:29:27.228610,3,2,1,0,3,2756127.978653,0.5,False,False
sess_340,222,2025-07-12 11:05:28.247953,2026-05-10 10:57:05.235934,4,1,0,3,4,26092296.987981,0.0,True,False
sess_3400,805,2025-06-18 16:06:14.216529,2025-06-18 16:06:14.216529,1,1,0,0,1,0.0,0.0,False,False
sess_3401,874,2025-08-09 14:54:26.240934,2026-01-21 22:10:45.240934,2,0,1,1,2,14282179.0,0.0,False,False
sess_3403,422,2025-06-23 18:56:13.186925,2026-05-12 21:18:56.237113,2,0,1,1,2,27915763.050188,0.0,False,False
sess_3405,390,2026-02-12 23:22:50.222317,2026-02-17 17:54:39.197951,2,1,1,0,2,412308.975634,1.0,False,False
sess_3406,332,2025-09-13 17:57:19.228610,2026-01-31 12:09:02.245946,2,1,0,1,2,12075103.017336,0.0,True,False
sess_3407,1024,2026-05-02 18:00:47.242937,2026-05-02 18:00:47.242937,1,0,0,1,1,0.0,0.0,True,False
sess_3408,181,2026-06-07 03:34:45.186925,2026-06-07 03:34:45.186925,1,1,0,0,1,0.0,0.0,False,False
sess_3409,205,2025-07-06 04:21:04.183414,2026-03-26 20:09:22.240934,4,1,1,2,4,22780098.05752,1.0,False,False
sess_3410,768,2025-09-06 22:47:03.219548,2025-09-06 22:47:03.219548,1,0,1,0,1,0.0,0.0,False,False
sess_3411,781,2026-04-05 08:24:09.228610,2026-04-05 08:24:09.228610,1,0,1,0,1,0.0,0.0,False,False
sess_3412,18,2025-09-23 06:10:29.237113,2026-06-11 01:29:50.197951,4,1,2,1,4,22533560.960838,2.0,False,False
sess_3414,733,2025-07-11 08:30:39.240934,2025-07-11 08:30:39.240934,1,0,0,1,1,0.0,0.0,True,False
sess_3415,702,2025-06-22 00:37:48.207677,2026-04-04 02:21:04.235934,3,1,1,1,3,24716596.028257,1.0,False,False
sess_3416,399,2026-04-09 08:31:30.199974,2026-04-09 08:31:30.199974,1,0,0,1,1,0.0,0.0,True,False
sess_3418,1019,2025-06-27 22:44:01.186925,2026-02-08 04:57:49.178635,3,0,0,3,3,19462427.99171,0.0,True,False
sess_3419,130,2026-03-16 05:22:29.186925,2026-03-16 05:22:29.186925,1,0,1,0,1,0.0,0.0,False,False
sess_3420,99,2025-09-22 18:28:18.209185,2025-09-22 18:28:18.209185,1,0,1,0,1,0.0,0.0,False,False
sess_3421,367,2025-08-21 11:50:37.228610,2026-06-02 22:37:36.219548,2,1,1,0,2,24662818.990938,1.0,False,False
sess_3422,295,2026-03-18 03:12:49.212022,2026-04-16 10:14:07.228610,2,0,0,2,2,2530878.016588,0.0,True,False
sess_3423,181,2025-09-12 15:47:06.212022,2025-09-12 15:47:06.212022,1,0,1,0,1,0.0,0.0,False,False
sess_3425,996,2025-11-01 13:32:54.245946,2026-04-29 06:09:35.186925,3,0,0,3,3,15439000.940979,0.0,True,False
sess_3426,273,2025-11-05 19:26:36.226324,2025-11-05 19:26:36.226324,1,0,0,1,1,0.0,0.0,True,False
sess_3427,889,2025-07-30 06:50:53.228610,2026-06-06 19:12:31.228610,3,0,3,0,3,26914898.0,0.0,False,False
sess_3428,1017,2025-06-15 06:12:25.183414,2026-01-05 03:54:14.228610,3,1,0,2,3,17617309.045196,0.0,True,False
sess_3429,319,2025-10-23 00:37:22.181409,2026-05-14 10:47:49.199974,3,1,0,2,3,17575827.018565,0.0,True,False
sess_343,528,2025-11-02 18:25:18.212022,2026-05-26 10:27:25.186925,3,3,0,0,3,17683326.974903,0.0,False,False
sess_3431,548,2025-12-20 02:57:33.202536,2026-04-15 12:41:03.226324,2,1,1,0,2,10057410.023788,1.0,False,False
sess_3432,924,2025-07-02 08:36:09.186925,2026-02-24 15:36:09.237113,5,1,1,3,5,20502000.050188,1.0,False,False
sess_3433,33,2025-11-12 07:59:28.228610,2026-04-06 10:30:14.186925,2,1,0,1,2,12537045.958315,0.0,True,False
sess_3434,244,2025-09-15 08:22:06.178635,2026-04-29 17:08:13.183414,2,1,0,1,2,19557967.004779,0.0,True,False
sess_3435,210,2025-06-12 00:07:55.209185,2026-06-07 05:50:49.186925,4,1,1,2,4,31124573.97774,1.0,False,False
sess_3436,986,2025-12-23 16:26:00.211509,2025-12-23 16:26:00.211509,1,0,1,0,1,0.0,0.0,False,False
sess_3437,287,2026-02-03 23:46:07.186925,2026-04-18 08:00:17.186925,4,1,1,2,4,6336850.0,1.0,False,False
sess_3438,252,2025-07-26 20:38:04.186925,2025-07-26 20:38:04.186925,1,0,1,0,1,0.0,0.0,False,False
sess_344,875,2026-01-31 09:15:27.240934,2026-06-05 06:09:19.240934,2,1,1,0,2,10788832.0,1.0,False,False
sess_3440,389,2026-01-28 16:50:51.186925,2026-01-28 16:50:51.186925,1,0,0,1,1,0.0,0.0,True,False
sess_3441,686,2025-12-25 12:58:42.216529,2026-03-07 02:41:32.240934,2,1,0,1,2,6183770.024405,0.0,True,False
sess_3442,1000,2025-06-25 23:29:06.186925,2025-10-20 00:11:25.240934,2,1,1,0,2,10024939.054009,1.0,False,False
sess_3443,375,2025-07-21 03:00:08.249957,2026-02-18 23:44:58.186925,2,1,1,0,2,18391489.936968,1.0,False,False
sess_3444,938,2025-11-06 21:18:04.186925,2026-04-06 06:59:27.228610,5,1,2,2,5,12994883.041685,2.0,False,False
sess_3445,464,2025-12-22 16:03:16.212022,2025-12-29 21:28:31.186925,2,0,1,1,2,624314.974903,0.0,False,False
sess_3446,573,2026-03-17 12:56:30.242937,2026-03-17 12:56:30.242937,1,0,0,1,1,0.0,0.0,True,False
sess_3448,1076,2025-11-23 16:08:09.240934,2025-11-23 16:08:09.240934,1,0,1,0,1,0.0,0.0,False,False
sess_3449,930,2025-11-11 12:10:20.195433,2025-11-11 12:10:20.195433,1,0,1,0,1,0.0,0.0,False,False
sess_345,793,2025-07-06 13:41:14.249957,2026-03-17 16:28:02.222317,4,2,1,1,4,21955607.97236,0.5,False,False
sess_3451,824,2025-11-11 15:01:41.216529,2026-01-18 12:42:15.216529,2,0,2,0,2,5866834.0,0.0,False,False
sess_3452,512,2025-07-27 19:40:56.178635,2026-03-17 19:46:27.214026,5,2,1,2,5,20131531.035391,0.5,False,False
sess_3453,373,2025-12-03 20:59:23.186925,2026-03-15 08:09:59.228610,5,3,2,0,5,8766636.041685,0.6666666666666666,False,False
sess_3454,651,2026-01-20 11:05:13.237113,2026-05-04 05:09:05.186925,2,2,0,0,2,8964231.949812,0.0,False,False
sess_3455,106,2025-08-06 22:28:38.178635,2026-05-11 18:01:16.238931,3,2,0,1,3,24003158.060296,0.0,True,False
sess_3456,856,2025-06-17 20:28:28.186925,2026-04-09 14:28:11.253968,3,0,2,1,3,25552783.067043,0.0,False,False
sess_3457,200,2025-06-17 15:16:39.212022,2026-02-07 09:28:54.240934,4,0,1,3,4,20283135.028912,0.0,False,False
sess_3458,563,2025-06-18 22:46:13.238931,2026-04-21 18:38:36.212022,5,3,0,2,5,26509942.973091,0.0,True,False
sess_346,59,2025-07-29 02:31:41.224321,2025-07-29 02:31:41.224321,1,0,0,1,1,0.0,0.0,True,False
sess_3460,544,2025-08-25 07:32:08.222317,2026-03-16 15:43:44.199974,2,1,1,0,2,17568695.977657,1.0,False,False
sess_3461,938,2025-09-05 08:06:48.186925,2026-05-25 16:36:31.181409,3,1,2,0,3,22667382.994484,2.0,False,False
sess_3463,210,2025-06-26 02:27:27.178635,2025-07-19 01:36:13.228610,2,1,1,0,2,1984126.049975,1.0,False,False
sess_3464,312,2026-03-25 14:47:51.219548,2026-04-06 13:24:19.214026,2,1,0,1,2,1031787.994478,0.0,True,False
sess_3465,468,2025-11-08 08:46:27.186925,2025-11-08 08:46:27.186925,1,0,1,0,1,0.0,0.0,False,False
sess_3467,1060,2025-09-02 03:55:42.238931,2026-05-29 11:38:55.235934,5,2,1,2,5,23269392.997003,0.5,False,False
sess_3468,708,2025-06-24 03:21:36.242937,2025-06-24 03:21:36.242937,1,0,0,1,1,0.0,0.0,True,False
sess_3469,838,2026-04-28 07:44:14.203543,2026-04-28 07:44:14.203543,1,1,0,0,1,0.0,0.0,False,False
sess_347,569,2025-10-23 14:25:43.226324,2026-02-25 16:56:45.181409,3,0,2,1,3,10809061.955085,0.0,False,False
sess_3470,438,2025-08-04 18:11:14.197951,2025-08-04 18:11:14.197951,1,1,0,0,1,0.0,0.0,False,False
sess_3471,688,2026-02-20 19:40:19.186925,2026-03-06 20:35:46.199974,2,2,0,0,2,1212927.013049,0.0,False,False
sess_3472,123,2025-08-05 11:02:52.216529,2025-08-05 11:02:52.216529,1,0,1,0,1,0.0,0.0,False,False
sess_3473,349,2025-08-01 17:31:08.181409,2026-01-17 04:51:45.226324,2,1,1,0,2,14556037.044915,1.0,False,False
sess_3475,105,2025-12-29 09:06:11.186925,2025-12-29 09:06:11.186925,1,1,0,0,1,0.0,0.0,False,False
sess_3476,546,2025-06-21 05:23:05.247953,2025-06-21 05:23:05.247953,1,0,0,1,1,0.0,0.0,True,False
sess_3477,266,2026-05-13 06:38:13.249957,2026-05-13 06:38:13.249957,1,1,0,0,1,0.0,0.0,False,False
sess_3478,463,2025-11-24 16:46:05.203543,2025-11-24 16:46:05.203543,1,0,0,1,1,0.0,0.0,True,False
sess_348,464,2026-02-07 17:56:19.228610,2026-05-16 03:43:40.209185,3,1,2,0,3,8416040.980575,2.0,False,False
sess_3480,749,2025-08-09 14:09:44.240934,2025-08-09 14:09:44.240934,1,0,1,0,1,0.0,0.0,False,False
sess_3482,496,2025-08-23 07:30:50.240934,2025-09-02 14:36:35.245946,2,2,0,0,2,889545.005012,0.0,False,False
sess_3483,612,2026-03-23 21:18:38.228610,2026-03-23 21:18:38.228610,1,0,1,0,1,0.0,0.0,False,False
sess_3484,747,2025-06-22 13:31:55.224321,2026-06-05 12:19:39.181409,3,1,2,0,3,30062863.957088,2.0,False,False
sess_3486,627,2025-08-25 02:37:50.238931,2025-08-25 02:37:50.238931,1,0,0,1,1,0.0,0.0,True,False
sess_3487,659,2026-03-13 22:06:23.186925,2026-05-08 17:23:16.237113,3,2,1,0,3,4821413.050188,0.5,False,False
sess_3488,6,2025-09-25 11:52:24.209185,2026-06-11 18:27:40.183414,5,1,1,3,5,22401315.974229,1.0,False,False
sess_3489,725,2025-06-14 13:08:30.235934,2026-03-16 14:00:37.209185,3,2,0,1,3,23763126.973251,0.0,True,False
sess_349,362,2026-03-18 06:18:23.245946,2026-03-18 06:18:23.245946,1,0,1,0,1,0.0,0.0,False,False
sess_3490,914,2025-10-19 14:12:36.228610,2026-05-24 11:44:50.222317,3,0,2,1,3,18739933.993707,0.0,False,False
sess_3491,932,2025-09-26 14:22:45.199974,2026-03-31 17:06:40.228610,3,2,0,1,3,16080235.028636,0.0,True,False
sess_3492,190,2026-05-11 01:41:52.249957,2026-05-11 01:41:52.249957,1,1,0,0,1,0.0,0.0,False,False
sess_3493,809,2025-12-06 17:59:31.178635,2025-12-06 17:59:31.178635,1,0,1,0,1,0.0,0.0,False,False
sess_3495,244,2025-08-25 12:30:12.214026,2026-05-04 19:37:15.245946,6,2,1,3,6,21798423.03192,0.5,False,False
sess_3497,936,2025-11-02 11:43:15.219548,2025-11-02 11:43:15.219548,1,0,0,1,1,0.0,0.0,True,False
sess_3498,909,2025-12-03 16:35:01.247953,2026-05-14 19:54:13.228610,3,1,1,1,3,14008751.980657,1.0,False,False
sess_3499,1070,2026-02-08 10:08:14.247953,2026-02-08 10:08:14.247953,1,1,0,0,1,0.0,0.0,False,False
sess_350,723,2025-09-30 12:46:31.219548,2025-09-30 12:46:31.219548,1,0,1,0,1,0.0,0.0,False,False
sess_3500,61,2026-04-14 18:52:50.238931,2026-04-14 18:52:50.238931,1,1,0,0,1,0.0,0.0,False,False
sess_3501,250,2025-10-09 01:22:21.186925,2025-10-09 01:22:21.186925,1,0,0,1,1,0.0,0.0,True,False
sess_3502,668,2026-02-11 12:37:20.181409,2026-04-28 09:49:15.237113,2,2,0,0,2,6556315.055704,0.0,False,False
sess_3504,368,2025-12-12 18:44:47.212022,2025-12-12 18:44:47.212022,1,1,0,0,1,0.0,0.0,False,False
sess_3505,186,2026-05-20 06:48:18.238931,2026-05-20 06:48:18.238931,1,0,1,0,1,0.0,0.0,False,False
sess_3506,1096,2026-03-10 22:11:49.219548,2026-06-07 05:14:05.228610,2,1,1,0,2,7628536.009062,1.0,False,False
sess_3507,647,2025-10-18 17:05:56.251960,2025-10-18 17:05:56.251960,1,0,0,1,1,0.0,0.0,True,False
sess_3509,359,2025-09-17 05:56:05.216529,2026-05-19 17:15:34.216529,3,0,1,2,3,21122369.0,0.0,False,False
sess_351,826,2026-01-22 08:42:57.249957,2026-05-30 23:15:00.212022,3,1,1,1,3,11111522.962065,1.0,False,False
sess_3510,91,2025-10-10 22:40:25.247953,2025-10-10 22:40:25.247953,1,1,0,0,1,0.0,0.0,False,False
sess_3511,626,2025-12-23 06:07:49.240934,2026-06-09 17:17:53.226324,2,0,1,1,2,14555403.98539,0.0,False,False
